"","ID","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"1429","DGKELBDO_02537",1.216,15.4468666666667,13.8886981561683,3.08294782268231e-08,0.000100874052758165,8.79471560695793
"1","DGKELBDO_00003",0.814699999999998,18.3056583333333,10.6938207702407,4.36001141362076e-07,0.000713297867268357,6.67976942048425
"1177","DGKELBDO_02045",-0.57043333333333,16.7934833333333,-9.72129478699177,1.11799280047563e-06,0.00121935748105208,5.86875947367676
"1705","DGKELBDO_02926",-0.569900000000001,15.7322666666667,-8.58738803144624,3.7094786108422e-06,0.00303435350366892,4.798767179614
"2012","DGKELBDO_03411",0.827666666666667,14.9362083333333,8.34649871348728,4.86184195411351e-06,0.00318158937477188,4.55232018639635
"337","DGKELBDO_00635",-0.477366666666665,17.175375,-7.71731865967995,1.01413036019383e-05,0.00553039089759034,3.87414673750916
"2008","DGKELBDO_03406",1.20213333333333,13.4964333333333,7.56393203698923,1.22121596552446e-05,0.00570831234170864,3.70092964397445
"3268","DGKELBDO_05609",1.5958,16.6499333333333,7.3887412323084,1.51493924811758e-05,0.00619610152480088,3.49916120660245
"313","DGKELBDO_00609",-0.552766666666669,15.0217166666667,-7.25727887995972,1.78508343824775e-05,0.00648977001105182,3.34495562878915
"142","DGKELBDO_00216",0.476533333333332,17.2773916666667,6.76939400999129,3.34256742315062e-05,0.00903505967873333,2.75107407608357
"2069","DGKELBDO_03496",-1.4728,13.559875,-6.73048872443801,3.51850370816309e-05,0.00903505967873333,2.7022190879104
"249","DGKELBDO_00374",0.300599999999999,16.563475,6.71866205984002,3.57393578156973e-05,0.00903505967873333,2.68732327174364
"363","DGKELBDO_00679",-0.523766666666667,17.2558,-6.70293665055725,3.64909721748249e-05,0.00903505967873333,2.66748468679066
"350","DGKELBDO_00656",-0.571199999999999,15.4384833333333,-6.59192334512829,4.2304427771942e-05,0.00903505967873333,2.52638278686021
"2275","DGKELBDO_03821",0.774533333333334,16.5949166666667,6.58616862976803,4.26317009553963e-05,0.00903505967873333,2.51901791906399
"2073","DGKELBDO_03501",-0.959166666666668,13.2523166666667,-6.55523726152619,4.443791929192e-05,0.00903505967873333,2.47934655542163
"330","DGKELBDO_00627",-0.489333333333333,14.4315083333333,-6.50701166174649,4.74196601674946e-05,0.00903505967873333,2.41720603610845
"2138","DGKELBDO_03592",-0.513233333333332,18.6982833333333,-6.45129669570781,5.11337514262812e-05,0.00903505967873333,2.34497635355826
"1270","DGKELBDO_02238",-0.436666666666666,14.8373166666667,-6.38164078258128,5.62212801358975e-05,0.00903505967873333,2.25400876823627
"341","DGKELBDO_00644",-0.484200000000003,16.2076166666667,-6.36379223552769,5.76103904387234e-05,0.00903505967873333,2.23058005802847
"347","DGKELBDO_00653",-0.433800000000005,16.5632833333333,-6.35902183015598,5.7987852461308e-05,0.00903505967873333,2.2243099758659
"366","DGKELBDO_00682",-0.479900000000002,15.4800416666667,-6.30134308179271,6.27673018043062e-05,0.00933520961380409,2.14822249665162
"312","DGKELBDO_00607",-0.397500000000004,18.89855,-6.11049887080838,8.18320118682008e-05,0.0112365480647496,1.89281187836173
"318","DGKELBDO_00614",-0.642733333333334,13.7864666666667,-6.10539879496235,8.24196679565982e-05,0.0112365480647496,1.88590891370331
"816","DGKELBDO_01437",-0.435433333333332,15.282125,-6.03661398062416,9.08016817121945e-05,0.0114090102076636,1.79241287605801
"2664","DGKELBDO_04491",-0.651800000000001,17.3874416666667,-6.01563977533782,9.35353561896369e-05,0.0114090102076636,1.76375682682766
"1232","DGKELBDO_02135",-1.85543333333333,13.152975,-5.98738929077663,9.73571923374665e-05,0.0114090102076636,1.72505093845633
"238","DGKELBDO_00358",0.596866666666664,18.7929083333333,5.98540295700127,9.76321166914979e-05,0.0114090102076636,1.72232477549885
"2675","DGKELBDO_04511",-0.3504,17.2842333333333,-5.90327428255274,0.00010975776110772,0.0123837032532572,1.60906576773204
"383","DGKELBDO_00709",-0.396866666666666,16.2163916666667,-5.6506273863736,0.00015826614105285,0.0172615604508308,1.2540121802144
"344","DGKELBDO_00650",-0.479766666666668,15.2484666666667,-5.58898641249446,0.000173283979822689,0.0182898445799947,1.16586057183263
"329","DGKELBDO_00626",-0.498166666666666,17.326925,-5.5031211609491,0.000196783587192064,0.0199623321885338,1.0420683315078
"336","DGKELBDO_00634",-0.553299999999997,18.1277,-5.48776824172819,0.000201331589921032,0.0199623321885338,1.01981158755018
"1485","DGKELBDO_02611",0.877566666666663,18.4648083333333,5.39370253599529,0.000231753423057872,0.0223028588307458,0.882637222302742
"1581","DGKELBDO_02745",0.97933333333334,18.8629,5.35494086225666,0.000245679098049426,0.0229674859662207,0.825707276168757
"1734","DGKELBDO_02963",0.751166666666665,13.9586916666667,5.32755786582667,0.000256051240566477,0.0232722127537087,0.785347357120563
"374","DGKELBDO_00698",-0.581833333333334,16.517825,-5.30034766185186,0.000266819838364489,0.0235955273278002,0.745125779415774
"349","DGKELBDO_00655",-0.356400000000001,16.5488416666667,-5.24786101022486,0.000288973730933177,0.0240814056493963,0.667214031523894
"1541","DGKELBDO_02694",-0.414833333333334,18.9561166666667,-5.24607379012249,0.00028976164387739,0.0240814056493963,0.664553490387019
"386","DGKELBDO_00723",-0.399366666666669,16.8866833333333,-5.23567008762477,0.00029439371209531,0.0240814056493963,0.649056153382694
"2674","DGKELBDO_04510",-0.495966666666664,14.9355166666667,-5.21557782380474,0.000303563318250694,0.0242258335930798,0.619079009662941
"1235","DGKELBDO_02141",-0.938066666666668,13.7301333333333,-5.18981440451406,0.000315766784521175,0.0245997361655544,0.580548707248965
"377","DGKELBDO_00701",-0.494266666666666,16.1509083333333,-5.15498418302481,0.000333098609220163,0.0253464802178691,0.528294675175368
"1476","DGKELBDO_02599",0.437566666666665,17.71935,5.12552795916874,0.000348543671278389,0.0259189748277929,0.483956222642187
"851","DGKELBDO_01528",-3.0199,12.7537416666667,-4.91975565619908,0.000480021535963778,0.0349028992371885,0.170500819550864
"1428","DGKELBDO_02536",1.5862,13.949025,4.88370452269608,0.000508021922692192,0.0361358202401924,0.114920325957795
"675","DGKELBDO_01215",0.555899999999998,14.0512416666667,4.84036992095182,0.00054398137510919,0.0378703629650483,0.0478523255318777
"2145","DGKELBDO_03602",-0.466866666666668,18.4314,-4.79022065199158,0.000588978912977449,0.0401487292346295,-0.0301124678275331
"1457","DGKELBDO_02570",0.250633333333333,18.5153833333333,4.75336404267823,0.000624545982229514,0.0407345713729483,-0.087649323333352
"348","DGKELBDO_00654",-0.407400000000006,16.6661583333333,-4.74490872565081,0.000633020754032023,0.0407345713729483,-0.100877137262398
"373","DGKELBDO_00696",-0.355900000000002,14.6722666666667,-4.74302874286838,0.000634921497561236,0.0407345713729483,-0.103819679350976
"607","DGKELBDO_01075",0.503899999999994,20.02555,4.73028385130543,0.000647966938832241,0.0407667884584582,-0.123781602663444
"300","DGKELBDO_00579",-0.352166666666665,15.5050916666667,-4.71844137675479,0.000660342233587495,0.0407667884584582,-0.142351409876143
"381","DGKELBDO_00707",-0.419933333333333,15.7522916666667,-4.68201619664542,0.000699993201569006,0.0424072026045471,-0.19959671893116
"369","DGKELBDO_00689",-0.433000000000002,15.3858333333333,-4.67068386057216,0.000712835007105773,0.0424072026045471,-0.217445741166122
"1590","DGKELBDO_02755",0.353466666666666,17.5424,4.58798237141457,0.000814405372965372,0.0475845425061196,-0.34826379818507
"257","DGKELBDO_00393",-0.423999999999996,16.5343916666667,-4.54756258388587,0.00086948882115251,0.0492892467262867,-0.41255396918839
"319","DGKELBDO_00615",-0.435099999999997,14.4565333333333,-4.54457764174206,0.000873709141236134,0.0492892467262867,-0.417310813107861
"372","DGKELBDO_00692",-0.363199999999999,17.3072416666667,-4.53070195948673,0.000893612357651741,0.0495576209192626,-0.439439648336596
"1386","DGKELBDO_02440",-0.587500000000002,15.5570166666667,-4.46195594645629,0.000999499221144491,0.0537048872443766,-0.549469206908929
"113","DGKELBDO_00175",-0.869200000000003,16.1824,-4.45984737178365,0.00100294826064593,0.0537048872443766,-0.552854301719589
"1391","DGKELBDO_02445",-0.514700000000003,15.5968916666667,-4.450952855303,0.00101763539399491,0.0537048872443766,-0.567140185165307
"367","DGKELBDO_00685",-0.499866666666666,16.6482833333333,-4.42311605302968,0.00106507870158268,0.054529711742211,-0.611919545059621
"1102","DGKELBDO_01935",-0.255833333333335,17.0515833333333,-4.42224751355605,0.0010665958286985,0.054529711742211,-0.613318396863963
"354","DGKELBDO_00665",-0.417933333333334,16.8021583333333,-4.41168421891736,0.00108522999131589,0.0546288081782399,-0.630339548978182
"1846","DGKELBDO_03157",0.421999999999997,15.9865666666667,4.372002237308,0.00115834055636947,0.0565589678609548,-0.694414437949612
"3180","DGKELBDO_05488",-0.313233333333333,18.2168,-4.36401355006106,0.00117367392418088,0.0565589678609548,-0.707339145287964
"2063","DGKELBDO_03489",-1.8282,14.0748166666667,-4.36310517727235,0.00117543087241593,0.0565589678609548,-0.708809313597203
"2272","DGKELBDO_03816",-0.305866666666667,16.34825,-4.33284623979781,0.00123556130761042,0.0567561665020049,-0.757844250158569
"1234","DGKELBDO_02140",-0.5464,13.986125,-4.32884733324333,0.00124374593404298,0.0567561665020049,-0.76433347853928
"2153","DGKELBDO_03610",-0.476766666666663,16.9536916666667,-4.32424005344158,0.00125324623032056,0.0567561665020049,-0.771812524012866
"1159","DGKELBDO_02017",0.334866666666663,18.6819916666667,4.31836886820374,0.00126546306264888,0.0567561665020049,-0.781347273936254
"2167","DGKELBDO_03656",0.959433333333337,14.2226833333333,4.31798831553296,0.00126625921596771,0.0567561665020049,-0.781965442121151
"551","DGKELBDO_00992",0.229700000000001,17.432025,4.30934396774106,0.00128448612686812,0.0567805369731155,-0.79601233112816
"1422","DGKELBDO_02529",-0.562133333333334,13.7454,-4.2896880447444,0.00132696207164307,0.0567805369731155,-0.827988641658465
"3135","DGKELBDO_05395",0.380600000000001,16.0460333333333,4.28660197726215,0.00133376349374611,0.0567805369731155,-0.83301356606079
"2793","DGKELBDO_04798",0.686266666666665,16.6777583333333,4.28114753925127,0.00134587404255216,0.0567805369731155,-0.841897792094147
"384","DGKELBDO_00711",-0.624666666666668,13.9913416666667,-4.27255084265411,0.00136519571299116,0.0567805369731155,-0.855907846452476
"370","DGKELBDO_00690",-0.376266666666663,16.1905916666667,-4.26750177996011,0.00137667902574978,0.0567805369731155,-0.864140691650733
"823","DGKELBDO_01454",0.684866666666666,14.9412666666667,4.26244678259663,0.00138827718760674,0.0567805369731155,-0.8723864495611
"1478","DGKELBDO_02602",0.500366666666668,15.0556583333333,4.22540985821071,0.00147643707535239,0.0591411419907831,-0.932899470726125
"2013","DGKELBDO_03412",0.610833333333332,16.3535,4.22309282546396,0.00148214353399884,0.0591411419907831,-0.936690865021007
"2510","DGKELBDO_04212",0.325233333333333,15.5936333333333,4.1849829750548,0.00157938533381548,0.0622620338824608,-0.999145585101767
"380","DGKELBDO_00706",-0.440933333333334,15.9467666666667,-4.17174463346757,0.00161470644114607,0.0628966604217852,-1.02088222677085
"896","DGKELBDO_01602",-1.3059,12.2597833333333,-4.13547633043878,0.00171576646267307,0.0654993496093027,-1.08054087161644
"2573","DGKELBDO_04318",0.370199999999997,16.4135583333333,4.13346530672371,0.0017215599224939,0.0654993496093027,-1.08385344406792
"2014","DGKELBDO_03413",0.970633333333332,16.8031333333333,4.10147665754657,0.00181651218283261,0.0676418393963017,-1.13660934374772
"1809","DGKELBDO_03088",0.960766666666663,15.5516416666667,4.09412705697289,0.00183909056904184,0.0676418393963017,-1.14874722295116
"1543","DGKELBDO_02696",-0.574166666666667,14.4444666666667,-4.08751900949406,0.00185964090176609,0.0676418393963017,-1.15966575710192
"1955","DGKELBDO_03312",0.430133333333327,19.3168416666667,4.08675382790843,0.00186203596698227,0.0676418393963017,-1.16093039839746
"1482","DGKELBDO_02606",0.352000000000004,16.2728416666667,4.08065630329664,0.00188123697587514,0.0676418393963017,-1.17101038674662
"310","DGKELBDO_00604",-0.391300000000003,14.4530666666667,-4.0542166444663,0.00196691540305942,0.0684380297630759,-1.21476761591833
"415","DGKELBDO_00767",0.306800000000003,16.6450416666667,4.05338063361501,0.00196968997633282,0.0684380297630759,-1.21615249294149
"1430","DGKELBDO_02538",0.381033333333333,15.3375416666667,4.05055058875018,0.00197911272477547,0.0684380297630759,-1.22084113100355
"1171","DGKELBDO_02035",0.256066666666662,16.0982583333333,4.04291982571347,0.00200475457864831,0.0684380297630759,-1.23348777467802
"379","DGKELBDO_00705",-0.444866666666664,14.4083666666667,-4.04197256764222,0.00200796175343988,0.0684380297630759,-1.23505814286832
"2100","DGKELBDO_03541",0.449500000000004,16.6668583333333,4.03316636038721,0.00203803453410261,0.068746896861688,-1.24966189927027
"1103","DGKELBDO_01936",-0.254966666666668,17.8659666666667,-4.0117546026842,0.0021131290811129,0.0705526362591981,-1.28520587943497
"165","DGKELBDO_00251",0.256733333333329,17.0157333333333,4.00549862656148,0.00213560975151824,0.0705829808784615,-1.29560043973054
"1984","DGKELBDO_03356",0.339000000000002,16.7118916666667,3.98736651622104,0.00220218504223172,0.0720554945818218,-1.3257517006891
"355","DGKELBDO_00666",-0.490833333333331,15.4063166666667,-3.97097545920872,0.00226422768383841,0.0727121765209122,-1.35303825076098
"2351","DGKELBDO_03963",1.0363,19.4829833333333,3.97033205044502,0.00226669987931939,0.0727121765209122,-1.35410993148237
"1539","DGKELBDO_02692",0.574200000000003,13.8313916666667,3.95985552115135,0.00230735192880307,0.0732444877278602,-1.37156611440456
"3136","DGKELBDO_05396",-0.601600000000001,17.1131416666667,-3.94951282029993,0.00234822929178503,0.0732444877278602,-1.38881064099276
"600","DGKELBDO_01065",-0.356833333333336,14.6553666666667,-3.94895640834911,0.00235044963674368,0.0732444877278602,-1.38973867156961
"1358","DGKELBDO_02392",0.698666666666668,16.7174583333333,3.93425635855685,0.0024099075931544,0.0738697165994192,-1.4142683034452
"605","DGKELBDO_01073",0.463899999999999,18.6033083333333,3.93285272516115,0.00241566616018883,0.0738697165994192,-1.41661168319652
"2066","DGKELBDO_03492",-1.9381,15.08605,-3.92525593416735,0.00244708211481261,0.0741375248117303,-1.42929811433526
"345","DGKELBDO_00651",-0.496333333333331,14.2588,-3.87981418611731,0.0026440848769442,0.0787951679907485,-1.50530653518953
"2449","DGKELBDO_04112",-0.299466666666664,16.8685083333333,-3.87872993632382,0.00264898180897993,0.0787951679907485,-1.50712262462499
"3270","DGKELBDO_05613",0.315666666666665,15.5571333333333,3.85767122781303,0.00274598281892053,0.0809446466982701,-1.54241814672147
"2489","DGKELBDO_04170",0.450833333333332,14.7800333333333,3.83656479660125,0.002846908561374,0.0831704001144262,-1.57783647565629
"2055","DGKELBDO_03479",-0.344933333333334,15.2073166666667,-3.82262168465287,0.00291568572447132,0.0838732324061922,-1.60125724934694
