#category	term ID	term description	genes mapped	genes in set	enrichment score	direction	false discovery rate	method	matching proteins in your input (IDs)	matching proteins in your input (labels)
GO Process	GO:0015979	Photosynthesis	101	124	0.83563	top	1.55E-08	ks	STRG0A42GKT.DGKELBDO_00034_CCMEE_00034,STRG0A42GKT.DGKELBDO_00065_CCMEE_00065,STRG0A42GKT.DGKELBDO_00075_CCMEE_00075,STRG0A42GKT.DGKELBDO_00250_CCMEE_00250,STRG0A42GKT.DGKELBDO_00324_CCMEE_00324,STRG0A42GKT.DGKELBDO_00364_CCMEE_00364,STRG0A42GKT.DGKELBDO_00781_CCMEE_00781,STRG0A42GKT.DGKELBDO_00783_CCMEE_00783,STRG0A42GKT.DGKELBDO_00784_CCMEE_00784,STRG0A42GKT.DGKELBDO_00866_CCMEE_00866,STRG0A42GKT.DGKELBDO_00873_CCMEE_00873,STRG0A42GKT.DGKELBDO_00879_CCMEE_00879,STRG0A42GKT.DGKELBDO_00924_CCMEE_00924,STRG0A42GKT.DGKELBDO_01000_CCMEE_01000,STRG0A42GKT.DGKELBDO_01062_CCMEE_01062,STRG0A42GKT.DGKELBDO_01069_CCMEE_01069,STRG0A42GKT.DGKELBDO_01125_CCMEE_01125,STRG0A42GKT.DGKELBDO_01310_CCMEE_01310,STRG0A42GKT.DGKELBDO_01376_CCMEE_01376,STRG0A42GKT.DGKELBDO_01389_CCMEE_01389,STRG0A42GKT.DGKELBDO_01390_CCMEE_01390,STRG0A42GKT.DGKELBDO_01391_CCMEE_01391,STRG0A42GKT.DGKELBDO_01420_CCMEE_01420,STRG0A42GKT.DGKELBDO_01572_CCMEE_01572,STRG0A42GKT.DGKELBDO_01573_CCMEE_01573,STRG0A42GKT.DGKELBDO_01574_CCMEE_01574,STRG0A42GKT.DGKELBDO_01575_CCMEE_01575,STRG0A42GKT.DGKELBDO_01576_CCMEE_01576,STRG0A42GKT.DGKELBDO_01579_CCMEE_01579,STRG0A42GKT.DGKELBDO_01580_CCMEE_01580,STRG0A42GKT.DGKELBDO_01581_CCMEE_01581,STRG0A42GKT.DGKELBDO_01673_CCMEE_01673,STRG0A42GKT.DGKELBDO_01674_CCMEE_01674,STRG0A42GKT.DGKELBDO_01675_CCMEE_01675,STRG0A42GKT.DGKELBDO_01676_CCMEE_01676,STRG0A42GKT.DGKELBDO_01873_CCMEE_01873,STRG0A42GKT.DGKELBDO_01875_CCMEE_01875,STRG0A42GKT.DGKELBDO_01902_CCMEE_01902,STRG0A42GKT.DGKELBDO_01926_CCMEE_01926,STRG0A42GKT.DGKELBDO_01979_CCMEE_01979,STRG0A42GKT.DGKELBDO_01980_CCMEE_01980,STRG0A42GKT.DGKELBDO_02013_CCMEE_02013,STRG0A42GKT.DGKELBDO_02051_CCMEE_02051,STRG0A42GKT.DGKELBDO_02060_CCMEE_02060,STRG0A42GKT.DGKELBDO_02242_CCMEE_02242,STRG0A42GKT.DGKELBDO_02331_CCMEE_02331,STRG0A42GKT.DGKELBDO_02364_CCMEE_02364,STRG0A42GKT.DGKELBDO_02365_CCMEE_02365,STRG0A42GKT.DGKELBDO_02414_CCMEE_02414,STRG0A42GKT.DGKELBDO_02540_CCMEE_02540,STRG0A42GKT.DGKELBDO_02607_CCMEE_02607,STRG0A42GKT.DGKELBDO_02643_CCMEE_02643,STRG0A42GKT.DGKELBDO_02645_CCMEE_02645,STRG0A42GKT.DGKELBDO_02682_CCMEE_02682,STRG0A42GKT.DGKELBDO_02767_CCMEE_02767,STRG0A42GKT.DGKELBDO_02774_CCMEE_02774,STRG0A42GKT.DGKELBDO_03075_CCMEE_03075,STRG0A42GKT.DGKELBDO_03186_CCMEE_03186,STRG0A42GKT.DGKELBDO_03231_CCMEE_03231,STRG0A42GKT.DGKELBDO_03232_CCMEE_03232,STRG0A42GKT.DGKELBDO_03237_CCMEE_03237,STRG0A42GKT.DGKELBDO_03272_CCMEE_03272,STRG0A42GKT.DGKELBDO_03277_CCMEE_03277,STRG0A42GKT.DGKELBDO_03312_CCMEE_03312,STRG0A42GKT.DGKELBDO_03313_CCMEE_03313,STRG0A42GKT.DGKELBDO_03314_CCMEE_03314,STRG0A42GKT.DGKELBDO_03315_CCMEE_03315,STRG0A42GKT.DGKELBDO_03384_CCMEE_03384,STRG0A42GKT.DGKELBDO_03542_CCMEE_03542,STRG0A42GKT.DGKELBDO_03735_CCMEE_03735,STRG0A42GKT.DGKELBDO_03838_CCMEE_03838,STRG0A42GKT.DGKELBDO_03839_CCMEE_03839,STRG0A42GKT.DGKELBDO_03842_CCMEE_03842,STRG0A42GKT.DGKELBDO_03843_CCMEE_03843,STRG0A42GKT.DGKELBDO_03844_CCMEE_03844,STRG0A42GKT.DGKELBDO_03845_CCMEE_03845,STRG0A42GKT.DGKELBDO_03929_CCMEE_03929,STRG0A42GKT.DGKELBDO_03963_CCMEE_03963,STRG0A42GKT.DGKELBDO_03967_CCMEE_03967,STRG0A42GKT.DGKELBDO_03972_CCMEE_03972,STRG0A42GKT.DGKELBDO_04032_CCMEE_04032,STRG0A42GKT.DGKELBDO_04076_CCMEE_04076,STRG0A42GKT.DGKELBDO_04077_CCMEE_04077,STRG0A42GKT.DGKELBDO_04332_CCMEE_04332,STRG0A42GKT.DGKELBDO_04376_CCMEE_04376,STRG0A42GKT.DGKELBDO_04631_CCMEE_04631,STRG0A42GKT.DGKELBDO_04815_CCMEE_04815,STRG0A42GKT.DGKELBDO_04880_CCMEE_04880,STRG0A42GKT.DGKELBDO_04882_CCMEE_04882,STRG0A42GKT.DGKELBDO_04883_CCMEE_04883,STRG0A42GKT.DGKELBDO_04884_CCMEE_04884,STRG0A42GKT.DGKELBDO_04996_CCMEE_04996,STRG0A42GKT.DGKELBDO_05005_CCMEE_05005,STRG0A42GKT.DGKELBDO_05455_CCMEE_05455,STRG0A42GKT.DGKELBDO_05482_CCMEE_05482,STRG0A42GKT.DGKELBDO_05511_CCMEE_05511,STRG0A42GKT.DGKELBDO_05513_CCMEE_05513,STRG0A42GKT.DGKELBDO_05565_CCMEE_05565,STRG0A42GKT.DGKELBDO_05567_CCMEE_05567,STRG0A42GKT.DGKELBDO_05568_CCMEE_05568,STRG0A42GKT.DGKELBDO_05569_CCMEE_05569	DGKELBDO_00034_CCMEE_00034,DGKELBDO_00065_CCMEE_00065,DGKELBDO_00075_CCMEE_00075,DGKELBDO_00250_CCMEE_00250,DGKELBDO_00324_CCMEE_00324,DGKELBDO_00364_CCMEE_00364,DGKELBDO_00781_CCMEE_00781,DGKELBDO_00783_CCMEE_00783,DGKELBDO_00784_CCMEE_00784,DGKELBDO_00866_CCMEE_00866,DGKELBDO_00873_CCMEE_00873,DGKELBDO_00879_CCMEE_00879,DGKELBDO_00924_CCMEE_00924,DGKELBDO_01000_CCMEE_01000,DGKELBDO_01062_CCMEE_01062,DGKELBDO_01069_CCMEE_01069,DGKELBDO_01125_CCMEE_01125,DGKELBDO_01310_CCMEE_01310,DGKELBDO_01376_CCMEE_01376,DGKELBDO_01389_CCMEE_01389,DGKELBDO_01390_CCMEE_01390,DGKELBDO_01391_CCMEE_01391,DGKELBDO_01420_CCMEE_01420,DGKELBDO_01572_CCMEE_01572,DGKELBDO_01573_CCMEE_01573,DGKELBDO_01574_CCMEE_01574,DGKELBDO_01575_CCMEE_01575,DGKELBDO_01576_CCMEE_01576,DGKELBDO_01579_CCMEE_01579,DGKELBDO_01580_CCMEE_01580,DGKELBDO_01581_CCMEE_01581,DGKELBDO_01673_CCMEE_01673,DGKELBDO_01674_CCMEE_01674,DGKELBDO_01675_CCMEE_01675,DGKELBDO_01676_CCMEE_01676,DGKELBDO_01873_CCMEE_01873,DGKELBDO_01875_CCMEE_01875,DGKELBDO_01902_CCMEE_01902,DGKELBDO_01926_CCMEE_01926,DGKELBDO_01979_CCMEE_01979,DGKELBDO_01980_CCMEE_01980,DGKELBDO_02013_CCMEE_02013,DGKELBDO_02051_CCMEE_02051,DGKELBDO_02060_CCMEE_02060,DGKELBDO_02242_CCMEE_02242,DGKELBDO_02331_CCMEE_02331,DGKELBDO_02364_CCMEE_02364,DGKELBDO_02365_CCMEE_02365,DGKELBDO_02414_CCMEE_02414,DGKELBDO_02540_CCMEE_02540,DGKELBDO_02607_CCMEE_02607,DGKELBDO_02643_CCMEE_02643,DGKELBDO_02645_CCMEE_02645,DGKELBDO_02682_CCMEE_02682,DGKELBDO_02767_CCMEE_02767,DGKELBDO_02774_CCMEE_02774,DGKELBDO_03075_CCMEE_03075,DGKELBDO_03186_CCMEE_03186,DGKELBDO_03231_CCMEE_03231,DGKELBDO_03232_CCMEE_03232,DGKELBDO_03237_CCMEE_03237,DGKELBDO_03272_CCMEE_03272,DGKELBDO_03277_CCMEE_03277,DGKELBDO_03312_CCMEE_03312,DGKELBDO_03313_CCMEE_03313,DGKELBDO_03314_CCMEE_03314,DGKELBDO_03315_CCMEE_03315,DGKELBDO_03384_CCMEE_03384,DGKELBDO_03542_CCMEE_03542,DGKELBDO_03735_CCMEE_03735,DGKELBDO_03838_CCMEE_03838,DGKELBDO_03839_CCMEE_03839,DGKELBDO_03842_CCMEE_03842,DGKELBDO_03843_CCMEE_03843,DGKELBDO_03844_CCMEE_03844,DGKELBDO_03845_CCMEE_03845,DGKELBDO_03929_CCMEE_03929,DGKELBDO_03963_CCMEE_03963,DGKELBDO_03967_CCMEE_03967,DGKELBDO_03972_CCMEE_03972,DGKELBDO_04032_CCMEE_04032,DGKELBDO_04076_CCMEE_04076,DGKELBDO_04077_CCMEE_04077,DGKELBDO_04332_CCMEE_04332,DGKELBDO_04376_CCMEE_04376,DGKELBDO_04631_CCMEE_04631,DGKELBDO_04815_CCMEE_04815,DGKELBDO_04880_CCMEE_04880,DGKELBDO_04882_CCMEE_04882,DGKELBDO_04883_CCMEE_04883,DGKELBDO_04884_CCMEE_04884,DGKELBDO_04996_CCMEE_04996,DGKELBDO_05005_CCMEE_05005,DGKELBDO_05455_CCMEE_05455,DGKELBDO_05482_CCMEE_05482,DGKELBDO_05511_CCMEE_05511,DGKELBDO_05513_CCMEE_05513,DGKELBDO_05565_CCMEE_05565,DGKELBDO_05567_CCMEE_05567,DGKELBDO_05568_CCMEE_05568,DGKELBDO_05569_CCMEE_05569
GO Process	GO:0006520	Cellular amino acid metabolic process	151	185	0.354937	top	7.35E-06	ks	STRG0A42GKT.DGKELBDO_00036_CCMEE_00036,STRG0A42GKT.DGKELBDO_00040_CCMEE_00040,STRG0A42GKT.DGKELBDO_00060_CCMEE_00060,STRG0A42GKT.DGKELBDO_00081_CCMEE_00081,STRG0A42GKT.DGKELBDO_00084_CCMEE_00084,STRG0A42GKT.DGKELBDO_00160_CCMEE_00160,STRG0A42GKT.DGKELBDO_00181_CCMEE_00181,STRG0A42GKT.DGKELBDO_00182_CCMEE_00182,STRG0A42GKT.DGKELBDO_00297_CCMEE_00297,STRG0A42GKT.DGKELBDO_00320_CCMEE_00320,STRG0A42GKT.DGKELBDO_00359_CCMEE_00359,STRG0A42GKT.DGKELBDO_00366_CCMEE_00366,STRG0A42GKT.DGKELBDO_00374_CCMEE_00374,STRG0A42GKT.DGKELBDO_00466_CCMEE_00466,STRG0A42GKT.DGKELBDO_00624_CCMEE_00624,STRG0A42GKT.DGKELBDO_00742_CCMEE_00742,STRG0A42GKT.DGKELBDO_00749_CCMEE_00749,STRG0A42GKT.DGKELBDO_00751_CCMEE_00751,STRG0A42GKT.DGKELBDO_00791_CCMEE_00791,STRG0A42GKT.DGKELBDO_00810_CCMEE_00810,STRG0A42GKT.DGKELBDO_00839_CCMEE_00839,STRG0A42GKT.DGKELBDO_00840_CCMEE_00840,STRG0A42GKT.DGKELBDO_00841_CCMEE_00841,STRG0A42GKT.DGKELBDO_00848_CCMEE_00848,STRG0A42GKT.DGKELBDO_00871_CCMEE_00871,STRG0A42GKT.DGKELBDO_00911_CCMEE_00911,STRG0A42GKT.DGKELBDO_00933_CCMEE_00933,STRG0A42GKT.DGKELBDO_00971_CCMEE_00971,STRG0A42GKT.DGKELBDO_00981_CCMEE_00981,STRG0A42GKT.DGKELBDO_00986_CCMEE_00986,STRG0A42GKT.DGKELBDO_00989_CCMEE_00989,STRG0A42GKT.DGKELBDO_01001_CCMEE_01001,STRG0A42GKT.DGKELBDO_01024_CCMEE_01024,STRG0A42GKT.DGKELBDO_01097_CCMEE_01097,STRG0A42GKT.DGKELBDO_01114_CCMEE_01114,STRG0A42GKT.DGKELBDO_01121_CCMEE_01121,STRG0A42GKT.DGKELBDO_01147_CCMEE_01147,STRG0A42GKT.DGKELBDO_01153_CCMEE_01153,STRG0A42GKT.DGKELBDO_01252_CCMEE_01252,STRG0A42GKT.DGKELBDO_01299_CCMEE_01299,STRG0A42GKT.DGKELBDO_01361_CCMEE_01361,STRG0A42GKT.DGKELBDO_01362_CCMEE_01362,STRG0A42GKT.DGKELBDO_01402_CCMEE_01402,STRG0A42GKT.DGKELBDO_01414_CCMEE_01414,STRG0A42GKT.DGKELBDO_01468_CCMEE_01468,STRG0A42GKT.DGKELBDO_01485_CCMEE_01485,STRG0A42GKT.DGKELBDO_01582_CCMEE_01582,STRG0A42GKT.DGKELBDO_01617_CCMEE_01617,STRG0A42GKT.DGKELBDO_01680_CCMEE_01680,STRG0A42GKT.DGKELBDO_01820_CCMEE_01820,STRG0A42GKT.DGKELBDO_01869_CCMEE_01869,STRG0A42GKT.DGKELBDO_01892_CCMEE_01892,STRG0A42GKT.DGKELBDO_01896_CCMEE_01896,STRG0A42GKT.DGKELBDO_01897_CCMEE_01897,STRG0A42GKT.DGKELBDO_01915_CCMEE_01915,STRG0A42GKT.DGKELBDO_01917_CCMEE_01917,STRG0A42GKT.DGKELBDO_01918_CCMEE_01918,STRG0A42GKT.DGKELBDO_01944_CCMEE_01944,STRG0A42GKT.DGKELBDO_01990_CCMEE_01990,STRG0A42GKT.DGKELBDO_01995_CCMEE_01995,STRG0A42GKT.DGKELBDO_02056_CCMEE_02056,STRG0A42GKT.DGKELBDO_02059_CCMEE_02059,STRG0A42GKT.DGKELBDO_02063_CCMEE_02063,STRG0A42GKT.DGKELBDO_02073_CCMEE_02073,STRG0A42GKT.DGKELBDO_02107_CCMEE_02107,STRG0A42GKT.DGKELBDO_02136_CCMEE_02136,STRG0A42GKT.DGKELBDO_02239_CCMEE_02239,STRG0A42GKT.DGKELBDO_02254_CCMEE_02254,STRG0A42GKT.DGKELBDO_02294_CCMEE_02294,STRG0A42GKT.DGKELBDO_02315_CCMEE_02315,STRG0A42GKT.DGKELBDO_02373_CCMEE_02373,STRG0A42GKT.DGKELBDO_02509_CCMEE_02509,STRG0A42GKT.DGKELBDO_02623_CCMEE_02623,STRG0A42GKT.DGKELBDO_02721_CCMEE_02721,STRG0A42GKT.DGKELBDO_02751_CCMEE_02751,STRG0A42GKT.DGKELBDO_02753_CCMEE_02753,STRG0A42GKT.DGKELBDO_02758_CCMEE_02758,STRG0A42GKT.DGKELBDO_02762_CCMEE_02762,STRG0A42GKT.DGKELBDO_02766_CCMEE_02766,STRG0A42GKT.DGKELBDO_02773_CCMEE_02773,STRG0A42GKT.DGKELBDO_02808_CCMEE_02808,STRG0A42GKT.DGKELBDO_02809_CCMEE_02809,STRG0A42GKT.DGKELBDO_02812_CCMEE_02812,STRG0A42GKT.DGKELBDO_02826_CCMEE_02826,STRG0A42GKT.DGKELBDO_02830_CCMEE_02830,STRG0A42GKT.DGKELBDO_02838_CCMEE_02838,STRG0A42GKT.DGKELBDO_02860_CCMEE_02860,STRG0A42GKT.DGKELBDO_02953_CCMEE_02953,STRG0A42GKT.DGKELBDO_02991_CCMEE_02991,STRG0A42GKT.DGKELBDO_02997_CCMEE_02997,STRG0A42GKT.DGKELBDO_03014_CCMEE_03014,STRG0A42GKT.DGKELBDO_03053_CCMEE_03053,STRG0A42GKT.DGKELBDO_03071_CCMEE_03071,STRG0A42GKT.DGKELBDO_03080_CCMEE_03080,STRG0A42GKT.DGKELBDO_03156_CCMEE_03156,STRG0A42GKT.DGKELBDO_03177_CCMEE_03177,STRG0A42GKT.DGKELBDO_03220_CCMEE_03220,STRG0A42GKT.DGKELBDO_03268_CCMEE_03268,STRG0A42GKT.DGKELBDO_03296_CCMEE_03296,STRG0A42GKT.DGKELBDO_03352_CCMEE_03352,STRG0A42GKT.DGKELBDO_03421_CCMEE_03421,STRG0A42GKT.DGKELBDO_03462_CCMEE_03462,STRG0A42GKT.DGKELBDO_03490_CCMEE_03490,STRG0A42GKT.DGKELBDO_03533_CCMEE_03533,STRG0A42GKT.DGKELBDO_03653_CCMEE_03653,STRG0A42GKT.DGKELBDO_03698_CCMEE_03698,STRG0A42GKT.DGKELBDO_03702_CCMEE_03702,STRG0A42GKT.DGKELBDO_03711_CCMEE_03711,STRG0A42GKT.DGKELBDO_03712_CCMEE_03712,STRG0A42GKT.DGKELBDO_03779_CCMEE_03779,STRG0A42GKT.DGKELBDO_03805_CCMEE_03805,STRG0A42GKT.DGKELBDO_03806_CCMEE_03806,STRG0A42GKT.DGKELBDO_03836_CCMEE_03836,STRG0A42GKT.DGKELBDO_03922_CCMEE_03922,STRG0A42GKT.DGKELBDO_04013_CCMEE_04013,STRG0A42GKT.DGKELBDO_04120_CCMEE_04120,STRG0A42GKT.DGKELBDO_04142_CCMEE_04142,STRG0A42GKT.DGKELBDO_04212_CCMEE_04212,STRG0A42GKT.DGKELBDO_04213_CCMEE_04213,STRG0A42GKT.DGKELBDO_04232_CCMEE_04232,STRG0A42GKT.DGKELBDO_04287_CCMEE_04287,STRG0A42GKT.DGKELBDO_04290_CCMEE_04290,STRG0A42GKT.DGKELBDO_04301_CCMEE_04301,STRG0A42GKT.DGKELBDO_04345_CCMEE_04345,STRG0A42GKT.DGKELBDO_04347_CCMEE_04347,STRG0A42GKT.DGKELBDO_04421_CCMEE_04421,STRG0A42GKT.DGKELBDO_04492_CCMEE_04492,STRG0A42GKT.DGKELBDO_04638_CCMEE_04638,STRG0A42GKT.DGKELBDO_04643_CCMEE_04643,STRG0A42GKT.DGKELBDO_04690_CCMEE_04690,STRG0A42GKT.DGKELBDO_04706_CCMEE_04706,STRG0A42GKT.DGKELBDO_04749_CCMEE_04749,STRG0A42GKT.DGKELBDO_04798_CCMEE_04798,STRG0A42GKT.DGKELBDO_04866_CCMEE_04866,STRG0A42GKT.DGKELBDO_04947_CCMEE_04947,STRG0A42GKT.DGKELBDO_05056_CCMEE_05056,STRG0A42GKT.DGKELBDO_05121_CCMEE_05121,STRG0A42GKT.DGKELBDO_05132_CCMEE_05132,STRG0A42GKT.DGKELBDO_05181_CCMEE_05181,STRG0A42GKT.DGKELBDO_05241_CCMEE_05241,STRG0A42GKT.DGKELBDO_05436_CCMEE_05436,STRG0A42GKT.DGKELBDO_05457_CCMEE_05457,STRG0A42GKT.DGKELBDO_05467_CCMEE_05467,STRG0A42GKT.DGKELBDO_05478_CCMEE_05478,STRG0A42GKT.DGKELBDO_05483_CCMEE_05483,STRG0A42GKT.DGKELBDO_05485_CCMEE_05485,STRG0A42GKT.DGKELBDO_05532_CCMEE_05532,STRG0A42GKT.DGKELBDO_05537_CCMEE_05537,STRG0A42GKT.DGKELBDO_05547_CCMEE_05547,STRG0A42GKT.DGKELBDO_05566_CCMEE_05566,STRG0A42GKT.DGKELBDO_05590_CCMEE_05590	DGKELBDO_00036_CCMEE_00036,DGKELBDO_00040_CCMEE_00040,DGKELBDO_00060_CCMEE_00060,DGKELBDO_00081_CCMEE_00081,DGKELBDO_00084_CCMEE_00084,DGKELBDO_00160_CCMEE_00160,DGKELBDO_00181_CCMEE_00181,DGKELBDO_00182_CCMEE_00182,DGKELBDO_00297_CCMEE_00297,DGKELBDO_00320_CCMEE_00320,DGKELBDO_00359_CCMEE_00359,DGKELBDO_00366_CCMEE_00366,DGKELBDO_00374_CCMEE_00374,DGKELBDO_00466_CCMEE_00466,DGKELBDO_00624_CCMEE_00624,DGKELBDO_00742_CCMEE_00742,DGKELBDO_00749_CCMEE_00749,DGKELBDO_00751_CCMEE_00751,DGKELBDO_00791_CCMEE_00791,DGKELBDO_00810_CCMEE_00810,DGKELBDO_00839_CCMEE_00839,DGKELBDO_00840_CCMEE_00840,DGKELBDO_00841_CCMEE_00841,DGKELBDO_00848_CCMEE_00848,DGKELBDO_00871_CCMEE_00871,DGKELBDO_00911_CCMEE_00911,DGKELBDO_00933_CCMEE_00933,DGKELBDO_00971_CCMEE_00971,DGKELBDO_00981_CCMEE_00981,DGKELBDO_00986_CCMEE_00986,DGKELBDO_00989_CCMEE_00989,DGKELBDO_01001_CCMEE_01001,DGKELBDO_01024_CCMEE_01024,DGKELBDO_01097_CCMEE_01097,DGKELBDO_01114_CCMEE_01114,DGKELBDO_01121_CCMEE_01121,DGKELBDO_01147_CCMEE_01147,DGKELBDO_01153_CCMEE_01153,DGKELBDO_01252_CCMEE_01252,DGKELBDO_01299_CCMEE_01299,DGKELBDO_01361_CCMEE_01361,DGKELBDO_01362_CCMEE_01362,DGKELBDO_01402_CCMEE_01402,DGKELBDO_01414_CCMEE_01414,DGKELBDO_01468_CCMEE_01468,DGKELBDO_01485_CCMEE_01485,DGKELBDO_01582_CCMEE_01582,DGKELBDO_01617_CCMEE_01617,DGKELBDO_01680_CCMEE_01680,DGKELBDO_01820_CCMEE_01820,DGKELBDO_01869_CCMEE_01869,DGKELBDO_01892_CCMEE_01892,DGKELBDO_01896_CCMEE_01896,DGKELBDO_01897_CCMEE_01897,DGKELBDO_01915_CCMEE_01915,DGKELBDO_01917_CCMEE_01917,DGKELBDO_01918_CCMEE_01918,DGKELBDO_01944_CCMEE_01944,DGKELBDO_01990_CCMEE_01990,DGKELBDO_01995_CCMEE_01995,DGKELBDO_02056_CCMEE_02056,DGKELBDO_02059_CCMEE_02059,DGKELBDO_02063_CCMEE_02063,DGKELBDO_02073_CCMEE_02073,DGKELBDO_02107_CCMEE_02107,DGKELBDO_02136_CCMEE_02136,DGKELBDO_02239_CCMEE_02239,DGKELBDO_02254_CCMEE_02254,DGKELBDO_02294_CCMEE_02294,DGKELBDO_02315_CCMEE_02315,DGKELBDO_02373_CCMEE_02373,DGKELBDO_02509_CCMEE_02509,DGKELBDO_02623_CCMEE_02623,DGKELBDO_02721_CCMEE_02721,DGKELBDO_02751_CCMEE_02751,DGKELBDO_02753_CCMEE_02753,DGKELBDO_02758_CCMEE_02758,DGKELBDO_02762_CCMEE_02762,DGKELBDO_02766_CCMEE_02766,DGKELBDO_02773_CCMEE_02773,DGKELBDO_02808_CCMEE_02808,DGKELBDO_02809_CCMEE_02809,DGKELBDO_02812_CCMEE_02812,DGKELBDO_02826_CCMEE_02826,DGKELBDO_02830_CCMEE_02830,DGKELBDO_02838_CCMEE_02838,DGKELBDO_02860_CCMEE_02860,DGKELBDO_02953_CCMEE_02953,DGKELBDO_02991_CCMEE_02991,DGKELBDO_02997_CCMEE_02997,DGKELBDO_03014_CCMEE_03014,DGKELBDO_03053_CCMEE_03053,DGKELBDO_03071_CCMEE_03071,DGKELBDO_03080_CCMEE_03080,DGKELBDO_03156_CCMEE_03156,DGKELBDO_03177_CCMEE_03177,DGKELBDO_03220_CCMEE_03220,DGKELBDO_03268_CCMEE_03268,DGKELBDO_03296_CCMEE_03296,DGKELBDO_03352_CCMEE_03352,DGKELBDO_03421_CCMEE_03421,DGKELBDO_03462_CCMEE_03462,DGKELBDO_03490_CCMEE_03490,DGKELBDO_03533_CCMEE_03533,DGKELBDO_03653_CCMEE_03653,DGKELBDO_03698_CCMEE_03698,DGKELBDO_03702_CCMEE_03702,DGKELBDO_03711_CCMEE_03711,DGKELBDO_03712_CCMEE_03712,DGKELBDO_03779_CCMEE_03779,DGKELBDO_03805_CCMEE_03805,DGKELBDO_03806_CCMEE_03806,DGKELBDO_03836_CCMEE_03836,DGKELBDO_03922_CCMEE_03922,DGKELBDO_04013_CCMEE_04013,DGKELBDO_04120_CCMEE_04120,DGKELBDO_04142_CCMEE_04142,DGKELBDO_04212_CCMEE_04212,DGKELBDO_04213_CCMEE_04213,DGKELBDO_04232_CCMEE_04232,DGKELBDO_04287_CCMEE_04287,DGKELBDO_04290_CCMEE_04290,DGKELBDO_04301_CCMEE_04301,DGKELBDO_04345_CCMEE_04345,DGKELBDO_04347_CCMEE_04347,DGKELBDO_04421_CCMEE_04421,DGKELBDO_04492_CCMEE_04492,DGKELBDO_04638_CCMEE_04638,DGKELBDO_04643_CCMEE_04643,DGKELBDO_04690_CCMEE_04690,DGKELBDO_04706_CCMEE_04706,DGKELBDO_04749_CCMEE_04749,DGKELBDO_04798_CCMEE_04798,DGKELBDO_04866_CCMEE_04866,DGKELBDO_04947_CCMEE_04947,DGKELBDO_05056_CCMEE_05056,DGKELBDO_05121_CCMEE_05121,DGKELBDO_05132_CCMEE_05132,DGKELBDO_05181_CCMEE_05181,DGKELBDO_05241_CCMEE_05241,DGKELBDO_05436_CCMEE_05436,DGKELBDO_05457_CCMEE_05457,DGKELBDO_05467_CCMEE_05467,DGKELBDO_05478_CCMEE_05478,DGKELBDO_05483_CCMEE_05483,DGKELBDO_05485_CCMEE_05485,DGKELBDO_05532_CCMEE_05532,DGKELBDO_05537_CCMEE_05537,DGKELBDO_05547_CCMEE_05547,DGKELBDO_05566_CCMEE_05566,DGKELBDO_05590_CCMEE_05590
GO Process	GO:0015706	Nitrate transmembrane transport	9	14	3.91252	top	7.35E-06	afc	STRG0A42GKT.DGKELBDO_00960_CCMEE_00960,STRG0A42GKT.DGKELBDO_02695_CCMEE_02695,STRG0A42GKT.DGKELBDO_02696_CCMEE_02696,STRG0A42GKT.DGKELBDO_02697_CCMEE_02697,STRG0A42GKT.DGKELBDO_03797_CCMEE_03797,STRG0A42GKT.DGKELBDO_03799_CCMEE_03799,STRG0A42GKT.DGKELBDO_03800_CCMEE_03800,STRG0A42GKT.DGKELBDO_03801_CCMEE_03801,STRG0A42GKT.DGKELBDO_05003_CCMEE_05003	DGKELBDO_00960_CCMEE_00960,DGKELBDO_02695_CCMEE_02695,DGKELBDO_02696_CCMEE_02696,DGKELBDO_02697_CCMEE_02697,DGKELBDO_03797_CCMEE_03797,DGKELBDO_03799_CCMEE_03799,DGKELBDO_03800_CCMEE_03800,DGKELBDO_03801_CCMEE_03801,DGKELBDO_05003_CCMEE_05003
